"study.ID","synopsis","year","study.design.grouped","continent","country","lat","long","language","iso3c","country_wb","gdp_pc_const2015","income","income_group","bii","scenario"
"327","Reptile Conservation",2005,"BACI","Europe","Sweden",59.6942276,13.8902209,"English","SWE","Sweden",46189.6828420555,"High income","High",0.934630632400513,"historical"
"366","Grassland Conservation",2005,"Rand.exp.","North America","Canada",64.825544,-124.845733,"English","CAN","Canada",41006.2229523971,"High income","High",0.907230377197266,"historical"
"369","Marsh and Swamp Conservation",2005,"Rand.exp.","North America","United States",31.244823,-92.145024,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"370","Forest Conservation",2005,"Rand.exp.","South America","Brazil",-29.534505,-53.390607,"English","BRA","Brazil",7409.56827992249,"Upper middle income","Middle",0.780526697635651,"historical"
"376","Forest Conservation",2005,"CI","North America","United States",40.382435,-120.569143,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"378","Shrubland and Heathland Conservation",2005,"Rand.exp.","Africa","South Africa",-33.227792,21.856859,"English","ZAF","South Africa",5406.07581377638,"Upper middle income","Middle",0.584885597229004,"historical"
"380","Marsh and Swamp Conservation",2005,"Rand.exp.","North America","United States",35.517491,-86.580447,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"381","Bird Conservation",2006,"After","North America","United States",42.407211,-71.382437,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"392","Marsh and Swamp Conservation",2005,"CI","North America","United States",39.011902,-98.484246,"English","USA","United States",52393.4513113092,"High income","High",0.68662440776825,"historical"
"412","Shrubland and Heathland Conservation",2004,"CI","Europe","Iceland",63.8469241,-20.2938545,"English","ISL","Iceland",48101.7116286153,"High income","High",0.832504689693451,"historical"
"415","Forest Conservation",2004,"Rand.exp.","North America","United States",37.6326099,-88.5579622,"English","USA","United States",51098.5573007417,"High income","High",0.686720550060272,"historical"
"420","Grassland Conservation",2003,"Rand.exp.","Europe","United Kingdom",51.430921,-0.09365,"English","GBR","United Kingdom",41706.8303930126,"High income","High",0.428519397974014,"historical"
"429","Shrubland and Heathland Conservation",2003,"Rand.exp.","Africa","South Africa",-32.8710064,19.8915005,"English","ZAF","South Africa",5011.62223150169,"Upper middle income","Middle",0.584998250007629,"historical"
"434","Mediterranean Farmland",2003,"Rand.exp.","Europe","Spain",40.416691,-3.700345,"English","ESP","Spain",25481.1653690112,"High income","High",0.658172070980072,"historical"
"435","Bird Conservation",2006,"Rand.exp.","North America","United States",35.20105,-91.831833,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"441","Grassland Conservation",2006,"CI","North America","United States",41.878003,-93.097702,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"442","Terrestrial Mammal Conservation",2006,"After","Europe","The Netherlands",52.7260165,5.9621294,"English","NLD","Netherlands",43841.1223404104,"High income","High",0.5843745470047,"historical"
"443","Bird Conservation",2006,"After","South America","Peru",-11.76687,-70.811995,"English","PER","Peru",4091.36268615581,"Upper middle income","Middle",0.916615724563599,"historical"
"450","Bird Conservation",2006,"CI","Europe","Spain",41.835682,-4.397636,"English","ESP","Spain",26899.0921497113,"High income","High",0.664062976837158,"historical"
"451","Grassland Conservation",2006,"CI","North America","United States",36.778261,-119.417932,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"452","Bird Conservation",2006,"CI","Europe","Spain",0,0,"English","ESP","Spain",26899.0921497113,"High income","High",0.664062976837158,"historical"
"455","Terrestrial Mammal Conservation",2006,"Rand.exp.","Europe","United Kingdom",56.2641688,-4.3932235,"English","GBR","United Kingdom",43944.9985799069,"High income","High",0.406732738018036,"historical"
"471","Bird Conservation",2006,"CI","North America","United States",31.244823,-92.145024,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"472","Farmland Conservation",2004,"BACI","Europe","France",0,0,"English","FRA","France",34557.1471111581,"High income","High",0.608365535736084,"historical"
"472","Bird Conservation",2004,"BACI","Europe","France",0,0,"English","FRA","France",34557.1471111581,"High income","High",0.608365535736084,"historical"
"475","Subtidal Benthic Invertebrate Conservation",2004,"CI","Europe","United Kingdom",50.777213,-3.999461,"English","GBR","United Kingdom",42434.8209023638,"High income","High",0.42565068602562,"historical"
"477","Marsh and Swamp Conservation",2004,"Rand.exp.","Oceania","Australia",-19.491411,132.55096,"English","AUS","Australia",50018.5904483861,"High income","High",0.688787221908569,"historical"
"491","Bird Conservation",2002,"Rand.exp.","North America","United States",36.778261,-119.417932,"English","USA","United States",48729.1586442625,"High income","High",0.685816407203674,"historical"
"492","Farmland Conservation",2002,"CI","Europe","United Kingdom",NA,NA,"English","GBR","United Kingdom",40594.932929345,"High income","High",0.427350670099258,"historical"
"492","Bird Conservation",2002,"CI","Europe","United Kingdom",NA,NA,"English","GBR","United Kingdom",40594.932929345,"High income","High",0.427350670099258,"historical"
"498","Marsh and Swamp Conservation",2002,"BA","North America","United States",46.729553,-94.6859,"English","USA","United States",48729.1586442625,"High income","High",0.685816407203674,"historical"
"499","Terrestrial Mammal Conservation",2001,"After","North America","Canada",53.933271,-116.576504,"English","CAN","Canada",38200.456120621,"High income","High",0.908306539058685,"historical"
"505","Farmland Conservation",2001,"After","Europe","United Kingdom",55.37874,-3.461249,"English","GBR","United Kingdom",40082.1359356822,"High income","High",0.42857301235199,"historical"
"507","Marsh and Swamp Conservation",2003,"BA","North America","United States",46.729553,-94.6859,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"507","Marsh and Swamp Conservation",2003,"Rand.exp.","North America","United States",46.729553,-94.6859,"English","USA","United States",49662.7520549839,"High income","High",0.685447096824646,"historical"
"508","Farmland Conservation",2001,"Rand.exp.","Europe","United Kingdom",51.761206,-1.246467,"English","GBR","United Kingdom",40082.1359356822,"High income","High",0.42857301235199,"historical"
"510","Marsh and Swamp Conservation",2000,"BACI","North America","United States",46.729553,-94.6859,"English","USA","United States",48379.7551705781,"High income","High",0.685150921344757,"historical"
"510","Marsh and Swamp Conservation",2000,"BACI","North America","United States",46.729553,-94.6859,"English","USA","United States",48379.7551705781,"High income","High",0.685150921344757,"historical"
"510","Marsh and Swamp Conservation",2000,"BA","North America","United States",46.729553,-94.6859,"English","USA","United States",48379.7551705781,"High income","High",0.685150921344757,"historical"
"511","Farmland Conservation",2000,"After","Europe","United Kingdom",54.2013972,-2.3477257,"English","GBR","United Kingdom",39297.1366317267,"High income","High",0.427216291427612,"historical"
"512","Shrubland and Heathland Conservation",2000,"CI","Europe","United Kingdom",53.473518,-2.913271,"English","GBR","United Kingdom",39297.1366317267,"High income","High",0.427216291427612,"historical"
"512","Shrubland and Heathland Conservation",2000,"BA","Europe","United Kingdom",53.473518,-2.913271,"English","GBR","United Kingdom",39297.1366317267,"High income","High",0.427216291427612,"historical"
"513","Mediterranean Farmland",2000,"Rand.exp.","Asia","Israel",0,0,"English","ISR","Israel",29413.4894578106,"High income","High",0.93315577507019,"historical"
"514","Natural Pest Control",2000,"CI","Europe","United Kingdom",51.504492,-1.128519,"English","GBR","United Kingdom",39297.1366317267,"High income","High",0.427216291427612,"historical"
"517","Peatland Conservation",1999,"BACI","Europe","Finland",61.8,24.3,"English","FIN","Finland",35886.4949080548,"High income","High",0.958667337894439,"historical"
"519","Bird Conservation",1999,"Rand.exp.","Oceania","Australia",-30.000232,136.209155,"English","AUS","Australia",44755.6599721318,"High income","High",0.686699140071869,"historical"
"526","Farmland Conservation",1999,"CI","Europe","Denmark",56.262728,9.506132,"English","DNK","Denmark",47657.1731901716,"High income","High",0.450970733165741,"historical"
"529","Shrubland and Heathland Conservation",1998,"Rand.exp.","Europe","United Kingdom",52.6207845,1.2419865,"English","GBR","United Kingdom",36773.9287790406,"High income","High",0.421170949935913,"historical"
"531","Farmland Conservation",1998,"CI","Europe","Sweden",59.686367,17.067217,"English","SWE","Sweden",38211.7233090832,"High income","High",0.924547839164734,"historical"
"532","Peatland Conservation",1998,"Rand.exp.","Europe","Switzerland",46.97,6.75,"English","CHE","Switzerland",70510.0256437591,"High income","High",0.607707703113556,"historical"
"533","Farmland Conservation",1998,"CI","Europe","Switzerland",46.947922,7.444608,"English","CHE","Switzerland",70510.0256437591,"High income","High",0.607707703113556,"historical"
"535","Shrubland and Heathland Conservation",1998,"Rand.exp.","Europe","United Kingdom",52.2681644,1.6208724,"English","GBR","United Kingdom",36773.9287790406,"High income","High",0.421170949935913,"historical"
"538","Bird Conservation",1998,"CI","Europe","United Kingdom",51.089479,-1.213589,"English","GBR","United Kingdom",36773.9287790406,"High income","High",0.421170949935913,"historical"
"538","Farmland Conservation",1998,"CI","Europe","United Kingdom",51.089479,-1.213589,"English","GBR","United Kingdom",36773.9287790406,"High income","High",0.421170949935913,"historical"
"542","Farmland Conservation",1997,"Rand.exp.","Europe","United Kingdom",51.761206,-1.246467,"English","GBR","United Kingdom",35721.6105928791,"High income","High",0.418148279190063,"historical"
"548","Terrestrial Mammal Conservation",2007,"CI","North America","United States",45.0090839,-109.2646238,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
"549","Terrestrial Mammal Conservation",2006,"After","North America","United States",34.048928,-111.093731,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"550","Terrestrial Mammal Conservation",2006,"CI","North America","United States",45.0090839,-109.2646238,"English","USA","United States",53335.5896950225,"High income","High",0.687957048416138,"historical"
"566","Bird Conservation",1996,"CI","Europe","United Kingdom",56.533178,-3.956176,"English","GBR","United Kingdom",34147.3459054033,"High income","High",0.415125608444214,"historical"
"567","Terrestrial Mammal Conservation",1996,"After","Europe","Norway",61.396731,11.562737,"English","NOR","Norway",61005.8800362747,"High income","High",0.950066614151001,"historical"
"577","Farmland Conservation",1996,"After","Europe","United Kingdom",54.6700254,-2.2201291,"English","GBR","United Kingdom",34147.3459054033,"High income","High",0.415125608444214,"historical"
"577","Farmland Conservation",1996,"Rand.exp.","Europe","United Kingdom",54.6700254,-2.2201291,"English","GBR","United Kingdom",34147.3459054033,"High income","High",0.415125608444214,"historical"
"578","Farmland Conservation",1996,"CI","Europe","United Kingdom",51.246271,-1.992213,"English","GBR","United Kingdom",34147.3459054033,"High income","High",0.415125608444214,"historical"
"578","Bird Conservation",1996,"CI","Europe","United Kingdom",51.246271,-1.992213,"English","GBR","United Kingdom",34147.3459054033,"High income","High",0.415125608444214,"historical"
"583","Reptile Conservation",2007,"BACI","North America","United States",32.354668,-89.398528,"English","USA","United States",53889.3964951775,"High income","High",0.685980677604675,"historical"
